Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
iaf.gov,iaf.gov,https://iaf.gov,True,False,,True,True,False,True,False,False,False,False,False,max-age=-1;,-1,False,False,False,False,False,True,True,False,False,,2018-04-28T06:23:40.459995Z,2018-04-28T06:23:46.08295Z,5.622955,b152bdc5-4aac-11e8-8928-4be3c428cb7e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b28233c4022e4b048c8eb223e7b4b109,2018-04-28T06:23:40.457372Z,2018-04-28T06:23:46.059975Z,128,5.602603
iarpa-ideas.gov,iarpa-ideas.gov,http://iarpa-ideas.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:21:17.793035Z,2018-04-28T06:21:19.430063Z,1.637028,5c497bac-4aac-11e8-a486-25ba08b28cc8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:21:17.804292Z,2018-04-28T06:21:19.425699Z,128,1.621407
iarpa.gov,iarpa.gov,https://www.iarpa.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:21:17.961229Z,2018-04-28T06:21:20.798283Z,2.837054,5c631e19-4aac-11e8-89b5-139e643fafa5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:17.970758Z,2018-04-28T06:21:20.793629Z,128,2.822871
iat.gov,iat.gov,https://www.iat.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:56.032624Z,2018-04-28T06:19:57.909286Z,1.876662,2b8de5df-4aac-11e8-bdb8-2d5f3e78ec57,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:19:56.064053Z,2018-04-28T06:19:57.905343Z,128,1.841290
iawg.gov,iawg.gov,https://iawg.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:19:26.872994Z,2018-04-28T06:19:42.958368Z,16.085374,1a2c6f59-4aac-11e8-8863-1730bf874e86,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:19:26.864252Z,2018-04-28T06:19:42.931991Z,128,16.067739
ibb.gov,ibb.gov,http://ibb.gov,True,True,https://www.bbg.gov/,True,False,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:11:51.659945Z,2018-04-28T06:12:00.805304Z,9.145359,0ad871a6-4aab-11e8-805b-c175b47e0965,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]65eb434ddfc148ecacb16765e4ac8091,2018-04-28T06:11:51.675691Z,2018-04-28T06:12:00.80176Z,128,9.126069
ibwc.gov,ibwc.gov,https://ibwc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:19:27.563954Z,2018-04-28T06:19:29.181407Z,1.617453,1a95df92-4aac-11e8-a27b-4318671a6664,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:19:27.575935Z,2018-04-28T06:19:29.174784Z,128,1.598849
ic.gov,ic.gov,http://ic.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:11:52.902036Z,2018-04-28T06:12:14.866762Z,21.964726,0b95f538-4aab-11e8-9e0e-d3c31512aeb7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]42e79ed1600b44febb4cbfcb077508d5,2018-04-28T06:11:52.912892Z,2018-04-28T06:12:14.861885Z,128,21.948993
ic3.gov,ic3.gov,http://www.ic3.gov,True,False,,True,False,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,False,True,False,,2018-04-28T06:18:42.825926Z,2018-04-28T06:18:45.066789Z,2.240863,ffeb3dfe-4aab-11e8-b252-db0089bd357e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:18:42.843915Z,2018-04-28T06:18:45.062709Z,128,2.218794
icass.gov,icass.gov,https://www.icass.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:19:27.608982Z,2018-04-28T06:19:29.726749Z,2.117767,1a9cbd0e-4aac-11e8-bdb7-fb3637717aad,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:19:27.618829Z,2018-04-28T06:19:29.722334Z,128,2.103505
icbemp.gov,icbemp.gov,http://icbemp.gov,True,True,https://www.fs.fed.us/r6/icbemp/,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:25:40.273925Z,2018-04-28T06:25:42.932574Z,2.658649,f8bce80e-4aac-11e8-a6a4-27a1324f6d2f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b28233c4022e4b048c8eb223e7b4b109,2018-04-28T06:25:40.270116Z,2018-04-28T06:25:42.899555Z,128,2.629439
ice.gov,ice.gov,https://www.ice.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:04.034016Z,2018-04-28T06:18:05.750314Z,1.716298,e8cc0dff-4aab-11e8-a648-292f9fcf9ed9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:18:04.045064Z,2018-04-28T06:18:05.746218Z,128,1.701154
ich.gov,ich.gov,http://ich.gov,True,True,https://www.usich.gov/,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:25:58.903464Z,2018-04-28T06:26:06.596486Z,7.693022,03d77761-4aad-11e8-ad00-09327f4115b9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9a787bd0a0cc48ed89cc91dbdaced975,2018-04-28T06:25:58.912558Z,2018-04-28T06:26:06.563775Z,128,7.651217
icjointduty.gov,icjointduty.gov,http://icjointduty.gov,True,True,https://www.dni.gov/index.php/careers/joint-duty,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:21:18.226536Z,2018-04-28T06:21:20.930084Z,2.703548,5c8b8e1c-4aac-11e8-8321-0d756b1ede6b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:21:18.235571Z,2018-04-28T06:21:20.925414Z,128,2.689843
idealab.gov,idealab.gov,http://idealab.gov,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:17:20.444709Z,2018-04-28T06:17:24.160049Z,3.715340,ced10dda-4aab-11e8-afbc-97ab7dee3e58,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:17:20.456956Z,2018-04-28T06:17:24.153341Z,128,3.696385
identitysandbox.gov,identitysandbox.gov,http://identitysandbox.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False,False,,2018-04-28T06:23:20.184025Z,2018-04-28T06:23:21.358216Z,1.174191,a53cde9b-4aac-11e8-9671-bbf456305cf3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]6c1ce95c38904943a16cfd272a6c48ac,2018-04-28T06:23:20.192908Z,2018-04-28T06:23:21.335035Z,128,1.142127
identitytheft.gov,identitytheft.gov,https://identitytheft.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:22:42.874203Z,2018-04-28T06:22:44.437362Z,1.563159,8effa8b6-4aac-11e8-a04f-0d8d7c0678a6,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]00b3e2a6d0ef43358bed07710ef787df,2018-04-28T06:22:42.883061Z,2018-04-28T06:22:44.432715Z,128,1.549654
idmanagement.gov,idmanagement.gov,https://www.idmanagement.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:20.381973Z,2018-04-28T06:23:26.316723Z,5.934750,a55b1469-4aac-11e8-9ec7-f30b2a6d103d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:23:20.393246Z,2018-04-28T06:23:26.312732Z,128,5.919486
idtheft.gov,idtheft.gov,https://idtheft.gov,True,True,https://www.identitytheft.gov,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:22:42.919324Z,2018-04-28T06:22:46.620703Z,3.701379,8f065fe3-4aac-11e8-9ecb-693af5a12922,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:22:42.927001Z,2018-04-28T06:22:46.616483Z,128,3.689482
iedison.gov,iedison.gov,http://iedison.gov,True,True,https://public.era.nih.gov/iedison/public/login.do?TYPE=33554433&REALMOID=06-dc4d00e8-1464-45e1-937f-0525407c30fd&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-938PYmoLVb4VrDeXo04LZUDVDvc%2b3899ByInEAjuSUvWNIGfB2zRpWiCivYGCogG&TARGET=-SM-HTTP%3a%2f%2fpublic.era.nih.gov%2fiedison,True,False,False,True,False,False,False,False,True,max-age=31557600; includeSubDomains,31557600,True,False,False,False,False,True,True,True,False,,2018-04-28T06:17:22.052511Z,2018-04-28T06:17:24.749978Z,2.697467,cfc669f6-4aab-11e8-8718-bd4de3141c2c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]20147c99928e460a8e04bf50c230b0b7,2018-04-28T06:17:22.078012Z,2018-04-28T06:17:24.744406Z,128,2.666394
ignet.gov,ignet.gov,https://www.ignet.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:12:50.738252Z,2018-04-28T06:12:55.43697Z,4.698718,2e0ee10b-4aab-11e8-b48b-f50843153592,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]73a214d8c6b44580941f7174539b3a60,2018-04-28T06:12:50.793649Z,2018-04-28T06:12:55.427188Z,128,4.633539
ihs.gov,ihs.gov,https://www.ihs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:22.525169Z,2018-04-28T06:17:28.614013Z,6.088844,d00e6f76-4aab-11e8-9045-27ac02041c13,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:17:22.535759Z,2018-04-28T06:17:28.605806Z,128,6.070047
imls.gov,imls.gov,https://imls.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:23:40.410937Z,2018-04-28T06:23:42.214193Z,1.803256,b14b42df-4aac-11e8-8282-138cf21c13b2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:23:40.432495Z,2018-04-28T06:23:42.209575Z,128,1.777080
indianaffairs.gov,indianaffairs.gov,https://www.indianaffairs.gov,True,False,,False,True,False,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:56.456452Z,2018-04-28T06:20:01.899041Z,5.442589,2bce9827-4aac-11e8-be13-e990d0cbba96,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]537541d29fbd4a4a867c434fe026e898,2018-04-28T06:19:56.47032Z,2018-04-28T06:20:01.893802Z,128,5.423482
inel.gov,inel.gov,http://www.inel.gov,True,True,https://www.inl.gov/,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:15:28.28774Z,2018-04-28T06:15:32.362202Z,4.074462,8bf74029-4aab-11e8-9f2f-9f135a5071a9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]eb4062bb1e044ca7bd6f6f33e8cf90dc,2018-04-28T06:15:28.359313Z,2018-04-28T06:15:32.354489Z,128,3.995176
info.gov,info.gov,https://info.gov,True,True,https://www.usa.gov/contact,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:23:20.625049Z,2018-04-28T06:23:22.507604Z,1.882555,a5802871-4aac-11e8-89c9-47bffaa007b8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:23:20.634278Z,2018-04-28T06:23:22.503312Z,128,1.869034
inl.gov,inl.gov,https://www.inl.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:15:28.331773Z,2018-04-28T06:15:34.372436Z,6.040663,8bfdf70c-4aab-11e8-b224-d91d192c8804,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:15:28.352706Z,2018-04-28T06:15:34.366891Z,128,6.014185
innovation.gov,innovation.gov,https://innovation.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,True,True,True,True,True,False,,2018-04-28T06:23:20.81797Z,2018-04-28T06:23:22.899825Z,2.081855,a59d9b40-4aac-11e8-9fe7-075e98be31da,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]d9524933c8d04369a03fad283cc43ff7,2018-04-28T06:23:20.82616Z,2018-04-28T06:23:22.894698Z,128,2.068538
inspire2serve.gov,inspire2serve.gov,http://inspire2serve.gov,True,False,,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:34.827134Z,2018-04-28T06:27:39.19895Z,4.371816,3d044e50-4aad-11e8-8b05-490dc985ea24,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9a787bd0a0cc48ed89cc91dbdaced975,2018-04-28T06:27:34.852755Z,2018-04-28T06:27:39.193543Z,128,4.340788
insurekidsnow.gov,insurekidsnow.gov,https://www.insurekidsnow.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:24.204022Z,2018-04-28T06:17:26.908351Z,2.704329,d10ea15d-4aab-11e8-a2cf-f54695373778,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]0ea7b5ce69474623b1fd3416e34f9f2d,2018-04-28T06:17:24.215185Z,2018-04-28T06:17:26.904287Z,128,2.689102
integrity.gov,integrity.gov,https://integrity.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:24:33.164239Z,2018-04-28T06:24:35.692155Z,2.527916,d0bcbb67-4aac-11e8-9b46-c1ec2d973e1c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:24:33.173764Z,2018-04-28T06:24:35.675934Z,128,2.502170
intel.gov,intel.gov,https://www.intel.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,True,True,True,True,False,False,,2018-04-28T06:21:19.138454Z,2018-04-28T06:21:22.215861Z,3.077407,5d16ddbb-4aac-11e8-a88a-41246fe8df0b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]537541d29fbd4a4a867c434fe026e898,2018-04-28T06:21:19.152024Z,2018-04-28T06:21:22.210535Z,128,3.058511
intelink.gov,intelink.gov,https://www.intelink.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:21:19.474681Z,2018-04-28T06:21:43.498583Z,24.023902,5d49fb8b-4aac-11e8-9b25-3954ae809025,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:21:19.487238Z,2018-04-28T06:21:43.494552Z,128,24.007314
intelligence.gov,intelligence.gov,https://www.intelligence.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:21:20.844417Z,2018-04-28T06:21:23.88656Z,3.042143,5e1b07a6-4aac-11e8-bcb7-8580ee02c6c7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:20.857974Z,2018-04-28T06:21:23.881742Z,128,3.023768
intelligencecareers.gov,intelligencecareers.gov,https://www.intelligencecareers.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:24:27.525566Z,2018-04-28T06:24:29.520854Z,1.995288,cd6049fd-4aac-11e8-ab04-bbc16d25df58,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9dd382faee3544c4841fd67bcfe8232e,2018-04-28T06:24:27.53473Z,2018-04-28T06:24:29.51578Z,128,1.981050
interior.gov,interior.gov,https://interior.gov,True,True,https://www.doi.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:57.487596Z,2018-04-28T06:20:00.402926Z,2.915330,2c6c5e8a-4aac-11e8-a12a-1db286cf21ef,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]20147c99928e460a8e04bf50c230b0b7,2018-04-28T06:19:57.497117Z,2018-04-28T06:20:00.398447Z,128,2.901330
interpol.gov,interpol.gov,http://interpol.gov,True,True,https://www.justice.gov/interpol-washington,True,False,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:42.947884Z,2018-04-28T06:18:45.524689Z,2.576805,fffe0355-4aab-11e8-85d2-31a5fd226f1f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:18:42.962328Z,2018-04-28T06:18:45.520106Z,128,2.557778
invasivespecies.gov,invasivespecies.gov,https://invasivespecies.gov,True,True,https://www.doi.gov/invasivespecies/,True,True,False,True,False,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:57.847428Z,2018-04-28T06:19:59.881522Z,2.034094,2ca2b162-4aac-11e8-b0a7-ebf969525dd7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]aae9eb90617e4a8e93e02eda9fa4dac3,2018-04-28T06:19:57.858378Z,2018-04-28T06:19:59.860472Z,128,2.002094
invasivespeciesinfo.gov,invasivespeciesinfo.gov,https://www.invasivespeciesinfo.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:25:40.631813Z,2018-04-28T06:25:43.779596Z,3.147783,f8f38826-4aac-11e8-9e52-c3779269baa3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]d9524933c8d04369a03fad283cc43ff7,2018-04-28T06:25:40.640556Z,2018-04-28T06:25:43.774733Z,128,3.134177
investor.gov,investor.gov,https://www.investor.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,True,True,True,True,True,False,,2018-04-28T06:24:45.450584Z,2018-04-28T06:24:47.139775Z,1.689191,d80f94c1-4aac-11e8-be13-e990d0cbba96,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9a787bd0a0cc48ed89cc91dbdaced975,2018-04-28T06:24:45.464118Z,2018-04-28T06:24:47.134438Z,128,1.670320
ioss.gov,ioss.gov,https://www.ioss.gov,True,True,https://www.iad.gov/ioss/,False,True,False,True,True,False,False,True,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:14:24.936062Z,2018-04-28T06:14:37.7709Z,12.834838,66348162-4aab-11e8-bef5-e5456232ead4,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]bf342b482ce84c3ea628443c12a10eab,2018-04-28T06:14:24.964359Z,2018-04-28T06:14:37.765218Z,128,12.800859
ipac.gov,ipac.gov,http://ipac.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:31.641505Z,2018-04-28T06:21:10.843309Z,39.201804,40c73eb9-4aac-11e8-b5bc-5db8647b0de9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:20:31.67513Z,2018-04-28T06:21:10.839454Z,128,39.164324
ipm.gov,ipm.gov,https://www.ipm.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:25:41.211895Z,2018-04-28T06:25:43.346195Z,2.134300,f94be0d2-4aac-11e8-9d28-490f48a2c079,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c05deee887634beea37d1e4ae82ab7f4,2018-04-28T06:25:41.282915Z,2018-04-28T06:25:43.325978Z,128,2.043063
ipp.gov,ipp.gov,https://www.ipp.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:31.845952Z,2018-04-28T06:20:35.908658Z,4.062706,40e6ae00-4aac-11e8-9e90-736ed913b4b5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7acc18f3c8f04d26a48615198bf51def,2018-04-28T06:20:31.854818Z,2018-04-28T06:20:35.904331Z,128,4.049513
iprcenter.gov,iprcenter.gov,https://www.iprcenter.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:43.523607Z,2018-04-28T06:19:05.239513Z,21.715906,0055bf84-4aac-11e8-9f8a-4bd88551b251,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:18:43.532Z,2018-04-28T06:19:05.232907Z,128,21.700907
irs.gov,irs.gov,https://www.irs.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:32.936381Z,2018-04-28T06:20:35.161414Z,2.225033,418cd8f8-4aac-11e8-8999-a710ba39022e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:20:32.94227Z,2018-04-28T06:20:35.153499Z,128,2.211229
irsauctions.gov,irsauctions.gov,https://irsauctions.gov,True,True,https://www.treasury.gov/auctions/irs/,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:33.335115Z,2018-04-28T06:20:35.542672Z,2.207557,41c9bb3e-4aac-11e8-aebe-378bb4a858eb,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:20:33.344098Z,2018-04-28T06:20:35.537815Z,128,2.193717
