Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
pscinfo.pscni.nasa.gov,nasa.gov,http://pscinfo.pscni.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
mgmt.pds.nasa.gov,nasa.gov,http://mgmt.pds.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
procurement.nasa.gov,nasa.gov,http://procurement.nasa.gov,True,False,,False,False,False,True,True,True,False,False,,,False,False,False,False,False,False,False
naif.pds.nasa.gov,nasa.gov,http://naif.pds.nasa.gov,True,True,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
quality.nasa.gov,nasa.gov,http://quality.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
resume.nasa.gov,nasa.gov,http://resume.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
retiree.nasa.gov,nasa.gov,https://retiree.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
rmc.nasa.gov,nasa.gov,http://rmc.nasa.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
robotics.nasa.gov,nasa.gov,https://robotics.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
rockettest.nasa.gov,nasa.gov,https://rockettest.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
sas.nasa.gov,nasa.gov,http://sas.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sara.nasa.gov,nasa.gov,http://sara.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sage.nasa.gov,nasa.gov,https://sage.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
rps.nasa.gov,nasa.gov,http://rps.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
satern.nasa.gov,nasa.gov,https://satern.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
saterninfo.nasa.gov,nasa.gov,https://saterninfo.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
volunteer.science.nasa.gov,nasa.gov,http://volunteer.science.nasa.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
science1.nasa.gov,nasa.gov,http://science1.nasa.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sbir.nasa.gov,nasa.gov,http://sbir.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
science.nasa.gov,nasa.gov,https://science.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
sciencecasts.nasa.gov,nasa.gov,http://sciencecasts.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search.nasa.gov,nasa.gov,http://search.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sensorweb.nasa.gov,nasa.gov,https://sensorweb.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,False,True
sewp.nasa.gov,nasa.gov,https://sewp.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
section508.nasa.gov,nasa.gov,http://section508.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
support.sewp.nasa.gov,nasa.gov,http://support.sewp.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
pbma.nasa.gov,nasa.gov,http://pbma.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
shuttle-mir.nasa.gov,nasa.gov,http://shuttle-mir.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
shuttle.nasa.gov,nasa.gov,http://shuttle.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sfa.nasa.gov,nasa.gov,https://sfa.nasa.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False
smarts.nasa.gov,nasa.gov,http://smarts.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
shuttleexperience.nasa.gov,nasa.gov,http://shuttleexperience.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
software.nasa.gov,nasa.gov,https://software.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,True,True,True
solarsystem.nasa.gov,nasa.gov,http://solarsystem.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
share.nasa.gov,nasa.gov,http://share.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smartskies.nasa.gov,nasa.gov,https://smartskies.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
space-geodesy.nasa.gov,nasa.gov,http://space-geodesy.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
spacecomm.nasa.gov,nasa.gov,http://www.spacecomm.nasa.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceflight.nasa.gov,nasa.gov,http://spaceflight.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceflight1.nasa.gov,nasa.gov,http://spaceflight1.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spacelifesciences.nasa.gov,nasa.gov,http://spacelifesciences.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceoperations.nasa.gov,nasa.gov,http://spaceoperations.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search.spacelink.nasa.gov,nasa.gov,https://search.spacelink.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False
spacelink.nasa.gov,nasa.gov,https://spacelink.nasa.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False
spaceresearch.nasa.gov,nasa.gov,http://spaceresearch.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
spacescience.nasa.gov,nasa.gov,http://spacescience.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spacestationlive.nasa.gov,nasa.gov,http://spacestationlive.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search1.nasa.gov,nasa.gov,http://search1.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spaceyourface.nasa.gov,nasa.gov,http://spaceyourface.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spinoff.nasa.gov,nasa.gov,https://spinoff.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,True,True,True
spotthestation.nasa.gov,nasa.gov,https://spotthestation.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True,True,True
ssc.nasa.gov,nasa.gov,http://www.ssc.nasa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
artpo.ssc.nasa.gov,nasa.gov,http://artpo.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
asd.ssc.nasa.gov,nasa.gov,http://asd.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
coastal.ssc.nasa.gov,nasa.gov,http://coastal.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
crsp.ssc.nasa.gov,nasa.gov,http://crsp.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
esad.ssc.nasa.gov,nasa.gov,http://esad.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
rockettest.ssc.nasa.gov,nasa.gov,http://rockettest.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
science.ssc.nasa.gov,nasa.gov,http://science.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sscfreedom.ssc.nasa.gov,nasa.gov,http://sscfreedom.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
scijinks.nasa.gov,nasa.gov,http://scijinks.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sscinfo.ssc.nasa.gov,nasa.gov,http://sscinfo.ssc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ssctdpub.ssc.nasa.gov,nasa.gov,https://ssctdpub.ssc.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
technology.ssc.nasa.gov,nasa.gov,http://technology.ssc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
teams.share.nasa.gov,nasa.gov,http://teams.share.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
wwwedu.ssc.nasa.gov,nasa.gov,http://wwwedu.ssc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nsstc.nasa.gov,nasa.gov,http://www.nsstc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
airrange.ssc.nasa.gov,nasa.gov,http://airrange.ssc.nasa.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,False,True
standards.nasa.gov,nasa.gov,https://standards.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=600; includeSubdomains;,600,True,False,False,False,True,True,False
station.nasa.gov,nasa.gov,http://station.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
step.nasa.gov,nasa.gov,https://step.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,False,True
sti.nasa.gov,nasa.gov,https://www.sti.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
sunearthday.nasa.gov,nasa.gov,http://sunearthday.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
education.ssc.nasa.gov,nasa.gov,http://education.ssc.nasa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
technologygateway.nasa.gov,nasa.gov,https://technologygateway.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
technology.nasa.gov,nasa.gov,https://technology.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,True,True,True
tvschedule.nasa.gov,nasa.gov,http://tvschedule.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
mobile.test.nasa.gov,nasa.gov,https://mobile.test.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=60; includeSubdomains;,60,True,False,False,False,True,True,False
spaceplace.nasa.gov,nasa.gov,http://spaceplace.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
universe.nasa.gov,nasa.gov,https://universe.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
terra.nasa.gov,nasa.gov,http://terra.nasa.gov,True,False,,False,False,False,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,False,False,False,False,True
ueet.nasa.gov,nasa.gov,http://www.ueet.nasa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
venustransit.nasa.gov,nasa.gov,http://venustransit.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
vho.nasa.gov,nasa.gov,http://vho.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
spacewardbound.nasa.gov,nasa.gov,http://spacewardbound.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
webmail.nasa.gov,nasa.gov,http://webmail.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
vwo.nasa.gov,nasa.gov,https://vwo.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400; includeSubdomains;,86400,True,False,False,False,True,True,False
vmo.nasa.gov,nasa.gov,https://vmo.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400; includeSubdomains;,86400,True,False,False,False,True,True,False
weboflife.nasa.gov,nasa.gov,http://weboflife.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
quest.nasa.gov,nasa.gov,http://quest.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
teerm.nasa.gov,nasa.gov,http://teerm.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
code763.wff.nasa.gov,nasa.gov,https://code763.wff.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
education.wff.nasa.gov,nasa.gov,https://education.wff.nasa.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,True
